,code,region
53901,36.02.14.2009,Citeras
53902,36.02.14.2010,Nameng
53903,36.02.14.2011,Kolelet Wetan
53904,36.02.14.1012,Muara Ciujung Timur
53905,36.02.14.2013,Jatimulya
53906,36.02.14.2014,Mekarsari
53907,36.02.14.2016,Pabuaran
53908,36.02.14.2017,Rangkasbitung Timur
53909,36.02.14.2019,Sukamanah
53910,36.02.14.2021,Cimangeunteung
53911,36.02.14.2023,Narimbang Mulia
53912,36.02.15,Warunggunung
53913,36.02.15.2001,Sukarendah
53914,36.02.15.2002,Warunggunung
53915,36.02.15.2003,Cibuah
53916,36.02.15.2004,Pasir Tangkil
53917,36.02.15.2005,Baros
53918,36.02.15.2006,Banjarsari
53919,36.02.15.2007,Padasuka
53920,36.02.15.2008,Sukaraja
53921,36.02.15.2009,Jagabaya
53922,36.02.15.2010,Selaraja
53923,36.02.15.2011,Cempaka
53924,36.02.15.2012,Sindangsari
53925,36.02.16,Cijaku
53926,36.02.16.2004,Mekarjaya
53927,36.02.16.2006,Cipalabuh
53928,36.02.16.2007,Cijaku
53929,36.02.16.2008,Cibeureum
53930,36.02.16.2012,Ciapus
53931,36.02.16.2013,Kandangsapi
53932,36.02.16.2014,Cihujan
53933,36.02.16.2015,Cimenga
53934,36.02.16.2016,Kapunduhan
53935,36.02.16.2017,Sukasenang
53936,36.02.16.2018,Cikaratuan
53937,36.02.17,Cikulur
53938,36.02.17.2001,Anggalan
53939,36.02.17.2002,Muncangkopong
53940,36.02.17.2003,Sukaharja
53941,36.02.17.2004,Tamanjaya
53942,36.02.17.2005,Cigoong Utara
53943,36.02.17.2006,Muaradua
53944,36.02.17.2007,Cikulur
53945,36.02.17.2008,Curugpanjang
53946,36.02.17.2009,Cigoong Selatan
53947,36.02.17.2010,Sumurbandung
53948,36.02.17.2011,Parage
53949,36.02.17.2012,Sukadaya
53950,36.02.17.2013,Pasirgintung
53951,36.02.18,Cibadak
53952,36.02.18.2001,Tambakbaya
53953,36.02.18.2002,Kaduagung Timur
53954,36.02.18.2003,Panancangan
53955,36.02.18.2004,Cibadak
53956,36.02.18.2005,Asem
53957,36.02.18.2006,Cisangu
53958,36.02.18.2007,Kaduagung Barat
53959,36.02.18.2008,Bojongcae
53960,36.02.18.2009,Malabar
53961,36.02.18.2010,Pasar Keong
53962,36.02.18.2011,Bojong Leles
53963,36.02.18.2012,Cimenteng Jaya
53964,36.02.18.2013,Mekar Agung
53965,36.02.18.2014,Asem Margaluyu
53966,36.02.18.2015,Kaduagung Tengah
53967,36.02.19,Cibeber
53968,36.02.19.2001,Cibeber
53969,36.02.19.2002,Citorek Tengah
53970,36.02.19.2003,Cisungsang
53971,36.02.19.2004,Kujangjaya
53972,36.02.19.2005,Kujangsari
53973,36.02.19.2006,Neglasari
53974,36.02.19.2007,Mekarsari
53975,36.02.19.2008,Cikotok
53976,36.02.19.2009,Sukamulya
53977,36.02.19.2010,Citorek Timur
53978,36.02.19.2011,Warungbanten
53979,36.02.19.2013,Hegarmanah
53980,36.02.19.2014,Situmulya
53981,36.02.19.2015,Citorek Kidul
53982,36.02.19.2016,Cikadu
53983,36.02.19.2017,Sirnagalih
53984,36.02.19.2018,Cihambali
53985,36.02.19.2019,Citorek Barat
53986,36.02.19.2020,Gunungwangun
53987,36.02.19.2021,Wanasari
53988,36.02.19.2022,Citorek Sabrang
53989,36.02.19.2023,Ciherang
53990,36.02.20,Cilograng
53991,36.02.20.2001,Cilograng
53992,36.02.20.2002,Cibareno
53993,36.02.20.2003,Cikamunding
53994,36.02.20.2004,Cijengkol
53995,36.02.20.2005,Pasirbungur
53996,36.02.20.2006,Lebaktipar
53997,36.02.20.2007,Cikatomas
53998,36.02.20.2008,Girimukti
53999,36.02.20.2009,Cireundeu
54000,36.02.20.2010,Gunungbatu
54001,36.02.21,Wanasalam
54002,36.02.21.2001,Wanasalam
54003,36.02.21.2002,Bejod
54004,36.02.21.2003,Cilangkap
54005,36.02.21.2004,Cipeucang
54006,36.02.21.2005,Muara
54007,36.02.21.2006,Parungpanjang
54008,36.02.21.2007,Cikeusik
54009,36.02.21.2008,Katapang
54010,36.02.21.2009,Cisarap
54011,36.02.21.2010,Sukatani
54012,36.02.21.2011,Cipedang
54013,36.02.21.2012,Parungsari
54014,36.02.21.2013,Karangpamindangan
54015,36.02.22,Sobang
54016,36.02.22.2001,Ciparasi
54017,36.02.22.2002,Sobang
54018,36.02.22.2003,Sukajaya
54019,36.02.22.2004,Sindanglaya
54020,36.02.22.2005,Sukamaju
54021,36.02.22.2006,Hariang
54022,36.02.22.2007,Majasari
54023,36.02.22.2008,Sinar Jaya
54024,36.02.22.2009,Cirompang
54025,36.02.22.2010,Sukaresmi
54026,36.02.23,Curug bitung
54027,36.02.23.2001,Guradog
54028,36.02.23.2002,Curugbitung
54029,36.02.23.2003,Candi
54030,36.02.23.2004,Mayak
54031,36.02.23.2005,Cipining
54032,36.02.23.2006,Cilayang
54033,36.02.23.2007,Ciburuy
54034,36.02.23.2008,Sekarwangi
54035,36.02.23.2009,Cidadap
54036,36.02.23.2010,Lebakasih
54037,36.02.24,Kalanganyar
54038,36.02.24.2001,Kalanganyar
54039,36.02.24.2002,Pasirkupa
54040,36.02.24.2003,Cilangkap
54041,36.02.24.2004,Aweh
54042,36.02.24.2005,Sangiangtanjung
54043,36.02.24.2006,Sukamekarsari
54044,36.02.24.2007,Cikatapis
54045,36.02.25,Lebakgedong
54046,36.02.25.2001,Banjaririgasi
54047,36.02.25.2002,Ciladaeun
54048,36.02.25.2003,Lebakgedong
54049,36.02.25.2004,Banjarsari
54050,36.02.25.2005,Lebaksitu
54051,36.02.25.2006,Lebaksangka
54052,36.02.26,Cihara
54053,36.02.26.2001,Panyaungan
54054,36.02.26.2002,Cihara
54055,36.02.26.2003,Ciparahu
54056,36.02.26.2004,Pondokpanjang
54057,36.02.26.2005,Citeupuseun
54058,36.02.26.2006,Lebakpeundeuy
54059,36.02.26.2007,Mekarsari
54060,36.02.26.2008,Karangkamulyan
54061,36.02.26.2009,Barunai
54062,36.02.27,Cirinten
54063,36.02.27.2001,Datarcae
54064,36.02.27.2002,Cirinten
54065,36.02.27.2003,Karangnunggal
54066,36.02.27.2004,Kadudamas
54067,36.02.27.2005,Badur
54068,36.02.27.2006,Parakanlima
54069,36.02.27.2007,Nanggerang
54070,36.02.27.2008,Cempaka
54071,36.02.27.2009,Karoya
54072,36.02.27.2010,Cibarani
54073,36.02.28,Cigemlong
54074,36.02.28.2001,Peucangpari
54075,36.02.28.2002,Cibungur
54076,36.02.28.2003,Mugijaya
54077,36.02.28.2004,Cikate
54078,36.02.28.2005,Cigemblong
54079,36.02.28.2006,Cikadongdong
54080,36.02.28.2007,Cikaret
54081,36.02.28.2008,Wangunjaya
54082,36.03,KAB. TANGERANG
54083,36.03.01,Balaraja
54084,36.03.01.1001,Balaraja
54085,36.03.01.2003,Cangkudu
54086,36.03.01.2005,Talagasari
54087,36.03.01.2009,Tobat
54088,36.03.01.2010,Sentul
54089,36.03.01.2011,Gembong
54090,36.03.01.2013,Sukamurni
54091,36.03.01.2014,Saga
54092,36.03.01.2016,Sentul Jaya
54093,36.03.02,Jayanti
54094,36.03.02.2001,Pangkat
54095,36.03.02.2002,Pabuaran
54096,36.03.02.2004,Pasir Muncang
54097,36.03.02.2005,Sumur Bandung
54098,36.03.02.2006,Jayanti
54099,36.03.02.2007,Dangdeur
54100,36.03.02.2008,Cikande
54101,36.03.02.2009,Pasir Gintung
54102,36.03.03,Tigaraksa
54103,36.03.03.1001,Tigaraksa
54104,36.03.03.2002,Pasir Bolang
54105,36.03.03.2003,Matagara
54106,36.03.03.2004,Pasir Nangka
54107,36.03.03.2005,Pete
54108,36.03.03.2006,Tegalsari
54109,36.03.03.1007,Kadu Agung
54110,36.03.03.2008,Pematang
54111,36.03.03.2009,Cisereh
54112,36.03.03.2010,Margasari
54113,36.03.03.2011,Cileles
54114,36.03.03.2012,Sodong
54115,36.03.03.2013,Tapos
54116,36.03.03.2014,Bantar Panjang
54117,36.03.04,Jambe
54118,36.03.04.2001,Sukamanah
54119,36.03.04.2002,Jambe
54120,36.03.04.2003,Tipar Raya
54121,36.03.04.2004,Taban
54122,36.03.04.2005,Daru
54123,36.03.04.2006,Kutruk
54124,36.03.04.2007,Ranca Buaya
54125,36.03.04.2008,Mekarsari
54126,36.03.04.2009,Ancol Pasir
54127,36.03.04.2010,Pasir Barat
54128,36.03.05,Cisoka
54129,36.03.05.2001,Cisoka
54130,36.03.05.2002,Caringin
54131,36.03.05.2003,Selapajang
54132,36.03.05.2004,Sukatani
54133,36.03.05.2006,Bojong Loa
54134,36.03.05.2007,Cibugel
54135,36.03.05.2008,Cempaka
54136,36.03.05.2009,Carenang
54137,36.03.05.2014,Karang Harja
54138,36.03.05.2017,Jeungjing
54139,36.03.06,Kresek
54140,36.03.06.2001,Pasir Ampo
54141,36.03.06.2003,Rancailat
54142,36.03.06.2007,Kemuning
54143,36.03.06.2009,Renged
54144,36.03.06.2011,Talok
54145,36.03.06.2013,Koper
54146,36.03.06.2014,Jengkol
54147,36.03.06.2015,Patrasana
54148,36.03.06.2018,Kresek
54149,36.03.07,Kronjo
54150,36.03.07.2001,Kronjo
54151,36.03.07.2002,Pagenjahan
54152,36.03.07.2006,Pasir
54153,36.03.07.2007,Muncung
54154,36.03.07.2008,Pagedangan Ilir
54155,36.03.07.2009,Pagedangan Udik
54156,36.03.07.2010,Pasilian
54157,36.03.07.2013,Bakung
54158,36.03.07.2015,Blukbuk
54159,36.03.07.2017,Cirumpak
54160,36.03.08,Mauk
54161,36.03.08.2001,Mauk Barat
54162,36.03.08.1002,Mauk Timur
54163,36.03.08.2003,Tegal Kunir Kidul
54164,36.03.08.2004,Tegal Kunir Lor
54165,36.03.08.2005,Sasak
54166,36.03.08.2006,Gunung Sari
54167,36.03.08.2007,Kedung Dalem
54168,36.03.08.2008,Marga Mulya
54169,36.03.08.2009,Tanjung Anom
54170,36.03.08.2010,Jatiwaringin
54171,36.03.08.2011,Banyu Asih
54172,36.03.08.2012,Ketapang
54173,36.03.09,Kemiri
54174,36.03.09.2001,Patramanggala
54175,36.03.09.2002,Karang Anyar
54176,36.03.09.2003,Lontar
54177,36.03.09.2004,Kemiri
54178,36.03.09.2005,Ranca Labuh
54179,36.03.09.2006,Klebet
54180,36.03.09.2007,Legok Suka Maju
54181,36.03.10,Sukadiri
54182,36.03.10.2001,Sukadiri
54183,36.03.10.2002,Buaran Jati
54184,36.03.10.2003,Rawa Kidang
54185,36.03.10.2004,Pekayon
54186,36.03.10.2005,Karang Serang
54187,36.03.10.2006,Kosambi
54188,36.03.10.2007,Mekar Kondang
54189,36.03.10.2008,Gintung
54190,36.03.11,Rajeg
54191,36.03.11.2001,Rajeg
54192,36.03.11.2002,Rajeg Mulya
54193,36.03.11.2003,Pangarengan
54194,36.03.11.2005,Jambu Karya
54195,36.03.11.2006,Lembangsari
54196,36.03.11.2007,Sukamanah
54197,36.03.11.2008,Tanjakan
54198,36.03.11.2009,Tanjakan Mekar
54199,36.03.11.1010,Sukatani
54200,36.03.11.2011,Sukasari
54201,36.03.11.2012,Ranca Bango
54202,36.03.11.2013,Daon
54203,36.03.11.2014,Mekarsari
54204,36.03.12,Pasar Kemis
54205,36.03.12.2001,Pasar Kemis
54206,36.03.12.1005,Sindangsari
54207,36.03.12.2008,Sukamantri
54208,36.03.12.1010,Kutabumi
54209,36.03.12.2011,Pangadegan
54210,36.03.12.1012,Kuta Jaya
54211,36.03.12.2013,Gelam Jaya
54212,36.03.12.1014,Kuta Baru
54213,36.03.12.2015,Suka Asih
54214,36.03.13,Teluknaga
54215,36.03.13.2001,Teluknaga
54216,36.03.13.2002,Bojong Renged
54217,36.03.13.2003,Babakan Asem
54218,36.03.13.2004,Keboncau
54219,36.03.13.2005,Pangkalan
54220,36.03.13.2006,Kmp Melayu Tim
54221,36.03.13.2007,Kmp Melayu Brt
54222,36.03.13.2008,Muara
54223,36.03.13.2009,Lemo
54224,36.03.13.2010,Tanjung Pasir
54225,36.03.13.2011,Tegal Angus
54226,36.03.13.2012,Tanjung Burung
54227,36.03.13.2013,Kampung Besar
54228,36.03.14,Kosambi
54229,36.03.14.1001,Kosambi Barat
54230,36.03.14.2002,Kosambi Timur
54231,36.03.14.1003,Salembaran Jaya
54232,36.03.14.2004,Salembaran Jati
54233,36.03.14.2005,Ranga Rengas
54234,36.03.14.2006,Rawa Burung
54235,36.03.14.2007,Cengklong
54236,36.03.14.2008,Belimbing
54237,36.03.14.2009,Jati Mulya
54238,36.03.14.1010,Dadap
54239,36.03.15,Pakuhaji
54240,36.03.15.1001,Pakuhaji
54241,36.03.15.2002,Paku Alam
54242,36.03.15.2003,Bonasari
54243,36.03.15.2004,Rawa Boni
54244,36.03.15.2005,Buaran Mangga
54245,36.03.15.2006,Buaran Bambu
54246,36.03.15.2007,Kalibaru
54247,36.03.15.2008,Kohod
54248,36.03.15.2009,Kramat
54249,36.03.15.2010,Sukawali
54250,36.03.15.2011,Surya Bahari
54251,36.03.15.2012,Kiara Payung
54252,36.03.15.2013,Laksana
54253,36.03.15.2014,Gaga
54254,36.03.16,Sepatan
54255,36.03.16.1001,Sepatan
54256,36.03.16.2002,Karet
54257,36.03.16.2003,Kayu Agung
54258,36.03.16.2004,Kayu Bongkok
54259,36.03.16.2008,Pondok Jaya
54260,36.03.16.2011,Pisangan Jaya
54261,36.03.16.2012,Mekar Jaya
54262,36.03.16.2015,Sarakan
54263,36.03.17,Curug
54264,36.03.17.1001,Curug Kulon
54265,36.03.17.2002,Curug Wetan
54266,36.03.17.2003,Kadu
54267,36.03.17.2004,Kadu Jaya
54268,36.03.17.1005,Sukabakti
54269,36.03.17.1006,Binong
54270,36.03.17.2010,Cukanggalih
54271,36.03.18,Cikupa
54272,36.03.18.1001,Sukamulya
54273,36.03.18.2002,Cibadak
54274,36.03.18.1003,Bunder
54275,36.03.18.2004,Talaga
54276,36.03.18.2005,Talagasari
54277,36.03.18.2006,Dukuh
54278,36.03.18.2007,Cikupa
54279,36.03.18.2008,Sukanagara
54280,36.03.18.2009,Bitung Jaya
54281,36.03.18.2010,Pasir Gadung
54282,36.03.18.2011,Sukadamai
54283,36.03.18.2012,Pasir Jaya
54284,36.03.18.2013,Budi Mulya
54285,36.03.18.2014,Bojong
54286,36.03.19,Panongan
54287,36.03.19.2001,Ranca Iyuh
54288,36.03.19.1002,Mekar Bakti
54289,36.03.19.2003,Peusar
54290,36.03.19.2004,Ranca Kalapa
54291,36.03.19.2005,Serdang Kulon
54292,36.03.19.2006,Mekar Jaya
54293,36.03.19.2007,Ciakar
54294,36.03.19.2008,Panongan
54295,36.03.20,Legok
54296,36.03.20.2002,Caringin
54297,36.03.20.2003,Serdang Wetan
54298,36.03.20.2004,Babat
54299,36.03.20.2005,Ciangir
54300,36.03.20.2006,Legok
54301,36.03.20.2007,Palasari
54302,36.03.20.2008,Bojongkamal
54303,36.03.20.2009,Rancagong
54304,36.03.20.2010,Kemuning
54305,36.03.20.1011,Babakan
54306,36.03.20.2012,Cirarab
54307,36.03.22,Pagedangan
54308,36.03.22.2002,Cicalengka
54309,36.03.22.2003,Pagedangan
54310,36.03.22.1004,Medang
54311,36.03.22.2005,Cijantra
54312,36.03.22.2006,Lengkong Kulon
54313,36.03.22.2007,Situ Gadung
54314,36.03.22.2008,Jatake
54315,36.03.22.2009,Cihuni
54316,36.03.22.2010,Kadu Sirung
54317,36.03.22.2011,Malang Nengah
54318,36.03.22.2012,Karang Tengah
54319,36.03.23,Cisauk
54320,36.03.23.1001,Cisauk
54321,36.03.23.2003,Mekar Wangi
54322,36.03.23.2005,Suradita
54323,36.03.23.2006,Sampora
54324,36.03.23.2009,Dangdang
54325,36.03.23.2011,Cibogo
54326,36.03.27,Sukamulya
54327,36.03.27.2001,Benda
54328,36.03.27.2002,Sukamulya
54329,36.03.27.2003,Kaliasin
54330,36.03.27.2004,Buniayu
54331,36.03.27.2005,Parahu
54332,36.03.27.2006,Merak
54333,36.03.27.2007,Bunar
54334,36.03.27.2008,Kubang
54335,36.03.28,Kelapa Dua
54336,36.03.28.1001,Kelapa Dua
54337,36.03.28.1002,Bencongan
54338,36.03.28.1003,Bencongan Indah
54339,36.03.28.1004,Pakulonan Barat
54340,36.03.28.1005,Bojong Nangka
54341,36.03.28.2006,Curug Sangereng
54342,36.03.29,Sindang Jaya
54343,36.03.29.2001,Sindang Jaya
54344,36.03.29.2002,Wanakerta
54345,36.03.29.2003,Sukaharja
54346,36.03.29.2004,Sindangasih
54347,36.03.29.2005,Sindangpanon
54348,36.03.29.2006,Sindangsono
54349,36.03.29.2007,Badak Anom
54350,36.03.30,Sepatan Timur
54351,36.03.30.2001,Kedaung Barat
54352,36.03.30.2002,Lebak Wangi
54353,36.03.30.2003,Jati Mulya
54354,36.03.30.2004,Sangiang
54355,36.03.30.2005,Gempol Sari
54356,36.03.30.2006,Kampung Kelor
54357,36.03.30.2007,Pondok Kelor
54358,36.03.30.2008,Tanah Merah
54359,36.03.31,Solear
54360,36.03.31.2001,Solear
54361,36.03.31.2002,Cikuya
54362,36.03.31.2003,Cikasungka
54363,36.03.31.2004,Cireundeu
54364,36.03.31.2005,Cikareo
54365,36.03.31.2006,Pasanggrahan
54366,36.03.31.2007,Munjul
54367,36.03.32,Gunung Kaler
54368,36.03.32.2001,Gunung Kaler
54369,36.03.32.2002,Sidoko
54370,36.03.32.2003,Rancagede
54371,36.03.32.2004,Kedung
54372,36.03.32.2005,Cipaeh
54373,36.03.32.2006,Onyam
54374,36.03.32.2007,Tamiang
54375,36.03.32.2008,Kandawati
54376,36.03.32.2009,Cibetok
54377,36.03.33,Mekar Baru
54378,36.03.33.2001,Mekar Baru
54379,36.03.33.2002,Kedaung
54380,36.03.33.2003,Cijeruk
54381,36.03.33.2004,Waliwis
54382,36.03.33.2005,Klutuk
54383,36.03.33.2006,Jenggot
54384,36.03.33.2007,Kosambi Dalam
54385,36.03.33.2008,Gandaria
54386,36.04,KAB. SERANG
54387,36.04.05,Kramatwatu
54388,36.04.05.2001,Kramatwatu
54389,36.04.05.2002,Margasana
54390,36.04.05.2003,Pejaten
54391,36.04.05.2004,Toyomerto
54392,36.04.05.2005,Harjatani
54393,36.04.05.2006,Serdang
54394,36.04.05.2007,Terate
54395,36.04.05.2008,Tonjong
54396,36.04.05.2009,Pamengkang
54397,36.04.05.2010,Pegadingan
54398,36.04.05.2011,Lebakwana
54399,36.04.05.2012,Wanayasa
54400,36.04.05.2013,Pelamunan
54401,36.04.05.2014,Teluk Terate
54402,36.04.05.2015,Margatani
54403,36.04.06,Waringinkurung
54404,36.04.06.2001,Waringinkurung
54405,36.04.06.2002,Talaga Luhur
54406,36.04.06.2003,Binangun
54407,36.04.06.2004,Melati
54408,36.04.06.2005,Sasahan
54409,36.04.06.2006,Suka Dalem
54410,36.04.06.2007,Sukabares
54411,36.04.06.2008,Sambilawang
54412,36.04.06.2009,Sampir
54413,36.04.06.2010,Cokopsulanjana
54414,36.04.06.2011,Kemuning
54415,36.04.07,Bojonegara
54416,36.04.07.2001,Bojonegara
54417,36.04.07.2002,Mangkunegara
54418,36.04.07.2003,Wanakarta
54419,36.04.07.2004,Karang Kepuh
54420,36.04.07.2005,Lambangsari
54421,36.04.07.2006,Kertasana
54422,36.04.07.2007,Margagiri
54423,36.04.07.2008,Ukirsari
54424,36.04.07.2009,Pakuncen
54425,36.04.07.2010,Pangarengan
54426,36.04.07.2011,Mekar Jaya
54427,36.04.08,Pulo Ampel
54428,36.04.08.2001,Pulo Ampel
54429,36.04.08.2002,Sumuranja
54430,36.04.08.2003,Mangunreja
54431,36.04.08.2004,Gedung Soka
54432,36.04.08.2005,Salira
54433,36.04.08.2006,Argawana
54434,36.04.08.2007,Banyuwangi
54435,36.04.08.2008,Margasari
54436,36.04.08.2009,Pulo Panjang
54437,36.04.09,Ciruas
54438,36.04.09.2001,Ciruas
54439,36.04.09.2002,Citerep
54440,36.04.09.2003,Pulo
54441,36.04.09.2004,Kadikaran
54442,36.04.09.2005,Kepandean
54443,36.04.09.2006,Gosara
54444,36.04.09.2009,Bumijaya
54445,36.04.09.2010,Penggalang
54446,36.04.09.2011,Pamong
54447,36.04.09.2012,Cigelam
54448,36.04.09.2013,Singamerta
54449,36.04.09.2014,Ranjeng
54450,36.04.09.2015,Beberan
54451,36.04.09.2016,Kaserangan
54452,36.04.09.2017,Pelawad
54453,36.04.11,Kragilan
54454,36.04.11.2001,Kragilan
54455,36.04.11.2002,Silebu
54456,36.04.11.2003,Pematang
54457,36.04.11.2004,Dukuh
54458,36.04.11.2005,Undar Andir
54459,36.04.11.2006,Sukajadi
54460,36.04.11.2007,Sentul
54461,36.04.11.2008,Jeruk Tipis
54462,36.04.11.2011,Kendayakan
54463,36.04.11.2012,Tegalmaja
54464,36.04.11.2013,Cisait
54465,36.04.11.2014,Kramatjati
54466,36.04.12,Pontang
54467,36.04.12.2001,Pontang
54468,36.04.12.2002,Sukanegara
54469,36.04.12.2003,Linduk
54470,36.04.12.2004,Pulokencana
54471,36.04.12.2006,Kelapian
54472,36.04.12.2008,Kubang Puji
54473,36.04.12.2009,Domas
54474,36.04.12.2010,Singarajan
54475,36.04.12.2011,Kaserangan
54476,36.04.12.2012,Wanayasa
54477,36.04.12.2013,Suka Jaya
54478,36.04.13,Tirtayasa
54479,36.04.13.2001,Tirtayasa
54480,36.04.13.2002,Samparwadi
54481,36.04.13.2003,Kamanisan
54482,36.04.13.2004,Pontang Legon
54483,36.04.13.2005,Kebon
54484,36.04.13.2006,Sujung
54485,36.04.13.2007,Lontar
54486,36.04.13.2008,Susukan
54487,36.04.13.2009,Wargasara
54488,36.04.13.2010,Laban
54489,36.04.13.2011,Tengkurak
54490,36.04.13.2012,Alang-alang
54491,36.04.13.2013,Kebuyutan
54492,36.04.13.2014,Puser
54493,36.04.14,Tanara
54494,36.04.14.2001,Tanara
54495,36.04.14.2002,Cerukcuk
54496,36.04.14.2003,Tenjoayu
54497,36.04.14.2004,Sukamanah
54498,36.04.14.2005,Lempuyang
54499,36.04.14.2006,Siremen
54500,36.04.14.2007,Bendung
54501,36.04.14.2008,Pedaleman
54502,36.04.14.2009,Cibodas
54503,36.04.15,Cikande
54504,36.04.15.2001,Cikande
54505,36.04.15.2002,Leuwi Limus
54506,36.04.15.2003,Nambo Udik
54507,36.04.15.2004,Parigi
54508,36.04.15.2005,Koper
54509,36.04.15.2006,Bakung
54510,36.04.15.2007,Julang
54511,36.04.15.2008,Sukatani
54512,36.04.15.2009,Situterate
54513,36.04.15.2010,Kamurang
54514,36.04.15.2011,Gembor Udik
54515,36.04.15.2012,Songgomjaya
54516,36.04.15.2013,Cikande Permai
54517,36.04.16,Kibin
54518,36.04.16.2001,Kibin
54519,36.04.16.2002,Ketos
54520,36.04.16.2003,Cijeruk
54521,36.04.16.2004,Nagara
54522,36.04.16.2005,Nambo Ilir
54523,36.04.16.2006,Barengkok
54524,36.04.16.2007,Sukamaju
54525,36.04.16.2008,Tambak
54526,36.04.16.2009,Ciagel
54527,36.04.17,Carenang
54528,36.04.17.2001,Carenang
54529,36.04.17.2002,Pamanuk
54530,36.04.17.2003,Mandaya
54531,36.04.17.2004,Teras
54532,36.04.17.2006,Ragasmasigit
54533,36.04.17.2007,Walikukun
54534,36.04.17.2009,Panenjoan
54535,36.04.17.2010,Mekarsari
54536,36.04.18,Binuang
54537,36.04.18.2001,Binuang
54538,36.04.18.2002,Cakung
54539,36.04.18.2003,Renged
54540,36.04.18.2004,Gembor
54541,36.04.18.2005,Warakas
54542,36.04.18.2006,Sukamampir
54543,36.04.18.2007,Lamaran
54544,36.04.19,Petir
54545,36.04.19.2001,Petir
54546,36.04.19.2002,Cirangkong
54547,36.04.19.2003,Tambiluk
54548,36.04.19.2004,Sindangsari
54549,36.04.19.2005,Padasuka
54550,36.04.19.2006,Seuat
54551,36.04.19.2007,Nagarapadang
54552,36.04.19.2008,Kadugenep
54553,36.04.19.2009,Cirendeu
54554,36.04.19.2010,Sanding
54555,36.04.19.2011,Kampung Baru
54556,36.04.19.2012,Mekar Baru
54557,36.04.19.2013,Seuat Jaya
54558,36.04.19.2014,Kubang Jaya
54559,36.04.19.2015,Bojong Nangka
54560,36.04.20,Tunjung Teja
54561,36.04.20.2001,Tanjung Teja
54562,36.04.20.2002,Sukasari
54563,36.04.20.2003,Panunggulan
54564,36.04.20.2004,Malanggah
54565,36.04.20.2005,Kemuning
54566,36.04.20.2006,Bojong Menteng
54567,36.04.20.2007,Bojong Catang
54568,36.04.20.2008,Bojong Pandan
54569,36.04.20.2009,Pancaregang
54570,36.04.22,Baros
54571,36.04.22.2001,Baros
54572,36.04.22.2002,Tejamari
54573,36.04.22.2003,Panyirapan
54574,36.04.22.2004,Sidamukti
54575,36.04.22.2005,Sukacai
54576,36.04.22.2006,Tamansari
54577,36.04.22.2007,Sindangmandi
54578,36.04.22.2008,Cisalam
54579,36.04.22.2009,Sukamanah
54580,36.04.22.2010,Sukamenak
54581,36.04.22.2011,Curugagung
54582,36.04.22.2012,Padasuka
54583,36.04.22.2013,Sinarmukti
54584,36.04.22.2014,Suka Indah
54585,36.04.23,Cikeusal
54586,36.04.23.2001,Cikeusal
54587,36.04.23.2002,Dahu
54588,36.04.23.2003,Katulisan
54589,36.04.23.2004,Sukamaju
54590,36.04.23.2005,Cilayang
54591,36.04.23.2006,Sukamenak
54592,36.04.23.2007,Cimaung
54593,36.04.23.2008,Panyabrangan
54594,36.04.23.2009,Gandayasa
54595,36.04.23.2010,Bantar Panjang
54596,36.04.23.2011,Sukaratu
54597,36.04.23.2012,Harundang
54598,36.04.23.2013,Sukarame
54599,36.04.23.2014,Panosogan
54600,36.04.23.2015,Mongpok
54601,36.04.23.2016,Sukaraja
54602,36.04.23.2017,Cilayang Guha
54603,36.04.24,Pamarayan
54604,36.04.24.2001,Pamarayan
54605,36.04.24.2002,Damping
54606,36.04.24.2003,Wirana
54607,36.04.24.2004,Keboncau
54608,36.04.24.2005,Pudar
54609,36.04.24.2006,Binong
54610,36.04.24.2007,Sangiang
54611,36.04.24.2008,Kampung Baru
54612,36.04.24.2010,Pasirlimus
54613,36.04.24.2018,Pasir Kembang
54614,36.04.25,Kopo
54615,36.04.25.2001,Kopo
54616,36.04.25.2002,Garut
54617,36.04.25.2003,Nanggung
54618,36.04.25.2004,Cidahu
54619,36.04.25.2005,Nyompok
54620,36.04.25.2006,Gabus
54621,36.04.25.2007,Carenang Udik
54622,36.04.25.2008,Rancasumur
54623,36.04.25.2009,Babakanjaya
54624,36.04.25.2010,Mekarbaru
54625,36.04.26,Jawilan
54626,36.04.26.2001,Jawilan
54627,36.04.26.2002,Bojot
54628,36.04.26.2003,Cemplang
54629,36.04.26.2004,Pagintungan
54630,36.04.26.2005,Pasirbuyut
54631,36.04.26.2006,Majasari
54632,36.04.26.2007,Parakan
54633,36.04.26.2008,Kareo
54634,36.04.26.2009,Junti
54635,36.04.27,Ciomas
54636,36.04.27.2001,Ujungtebu
54637,36.04.27.2002,Siketug
54638,36.04.27.2003,Lebak
54639,36.04.27.2004,Pondok Kaharu
54640,36.04.27.2005,Sukabares
54641,36.04.27.2006,Sukarena
54642,36.04.27.2007,Sukadana
54643,36.04.27.2008,Cemplang
54644,36.04.27.2009,Cisitu
54645,36.04.27.2010,Citaman
54646,36.04.27.2011,Panyaungan Jaya
54647,36.04.28,Pabuaran
54648,36.04.28.2001,Pabuaran
54649,36.04.28.2006,Kadubeureum
54650,36.04.28.2007,Tanjungsari
54651,36.04.28.2009,Pancanegara
54652,36.04.28.2010,Sindangsari
54653,36.04.28.2012,Sindangheula
54654,36.04.28.2013,Pasanggrahan
